id,name,addr,lat,lng,dong,detailtype,detailtype_str,detailtype2_str
282,잇바이탭일도점,제주특별자치도 제주시 고마로 105 한명빌딩 1층,33.5051520542985,126.541626038773,일도2동,6,한식,단품요리 전문
283,화순산호,제주특별자치도 서귀포시 안덕면 화순로 100-1,33.2468345891903,126.335594497161,안덕면,6,한식,가정식
284,김용복참치,제주특별자치도 제주시 과원북4길 9,33.4813579175054,126.482909380277,노형동,1,아시아음식,참치
285,청춘감성쌀핫도그 제주중문점,제주특별자치도 서귀포시 천제연로 223-1,33.2516084642573,126.428592929193,중문동,2,양식,핫도그
286,오일장미옥이네,제주특별자치도 제주시 월랑로4길 35 1층,33.4897338740076,126.480384217981,노형동,6,한식,가정식
287,자가제빵 선명희피자 서귀포점,제주특별자치도 서귀포시 중앙로 198-20 2동 1층,33.2620321692747,126.560616672158,동홍동,5,패스트푸드,피자
288,신모슬포포구식당,제주특별자치도 서귀포시 대정읍 최남단해안로 119,33.2115107927959,126.256501284088,대정읍,6,한식,가정식
289,백년해장국 성산점,제주특별자치도 서귀포시 표선면 서성일로 31,33.3948200776764,126.800642103698,성산읍,6,한식,해장국
290,도마도숯불갈비,제주특별자치도 제주시 서광로 201,33.5002680730052,126.518018898833,삼도1동,6,고기,갈비
291,남원골감나무집,제주특별자치도 서귀포시 남원읍 태위로 707,33.2800276284505,126.721921581977,남원읍,6,한식,가정식
292,서펍,제주특별자치도 제주시 선사로8길 12,33.5254261590536,126.587082540248,삼양동,6,한식,단품요리 전문
293,라이터스블럭(writer's block),제주특별자치도 제주시 신설로5길 8 1층 102호,33.4935568284907,126.544433067157,이도2동,6,한식,단품요리 전문
294,산계원식당,제주특별자치도 서귀포시 안덕면 형제해안로 80,33.2255064258106,126.299304878384,안덕면,6,한식,가정식
295,벌랑포구,제주특별자치도 제주시 벌랑길 61 1층,33.5260866953113,126.576886779899,삼양동,6,한식,단품요리 전문
296,연화몽,제주특별자치도 제주시 한림읍 한림로 582-10 1층,33.408475899326,126.258992589137,한림읍,6,한식,가정식
297,회식제주점,제주특별자치도 제주시 선덕로5길 25,33.487469402882,126.499968553636,이도2동,6,한식,가정식
298,테왁,제주특별자치도 서귀포시 서호남로32번길 10-4 1층,33.2496242746512,126.515205092259,대륜동,6,한식,가정식
299,우림일식,제주특별자치도 제주시 도령로 28-2,33.4873881970257,126.482602180532,노형동,1,아시아음식,일식
300,조박사버섯칼국수,제주특별자치도 제주시 다랑곶길 10,33.4871797658195,126.479441410724,노형동,6,한식,단품요리 전문
301,다온제과,제주특별자치도 제주시 삼봉로 141 1층,33.5088154559892,126.59022352657,삼양동,4,간식,베이커리
302,윤정이네국밥,제주특별자치도 제주시 한림읍 중산간서로 4960,33.4078195535458,126.29396585857,한림읍,6,한식,국밥
303,마핑고,제주특별자치도 제주시 이도공원길 42 1층,33.498286181392,126.544493741272,이도2동,2,양식,양식
304,남문숯불바베큐앤치킨외도점,제주특별자치도 제주시 우정로4길 3-5,33.4908373193399,126.430426796082,외도동,5,패스트푸드,치킨
305,경진가든,제주특별자치도 제주시 조천읍 함덕남12길 3,33.534176683918,126.675595858804,조천읍,6,한식,고기
306,BHC치킨 신연동점,제주특별자치도 제주시 연화로 16 해오름아파트상가 104호,33.4808605596977,126.486282089262,노형동,5,피자.치킨.햄버거,치킨
307,써니꼬마김밥건입점,제주특별자치도 제주시 동문로 80 1층,33.5135349960154,126.535102290484,일도2동,6,분식,분식
308,탐라옵데강,제주특별자치도 제주시 관덕로 64 지하1층,33.5128959499103,126.526037684491,일도1동,6,한식,가정식
309,주식회사 제주야컴퍼니,제주특별자치도 제주시 연동3길 27 2층,33.4873160122807,126.488124596075,연동,6,한식,단품요리 전문
310,미쎄스올리브,제주특별자치도 서귀포시 법환상로2번길 97-18,33.2476653633735,126.51185394546,대륜동,2,양식,양식
311,제주도그녀,제주특별자치도 제주시 신설로9길 42,33.4948069858883,126.547560194401,이도2동,6,한식,단품요리 전문
312,퐁낭집,제주특별자치도 제주시 애월읍 유수암로 36,33.4395244523327,126.40254123956,애월읍,6,한식,가정식
313,마농삼계탕,제주특별자치도 서귀포시 김정문화로27번길 23-7 1층,33.2540681704507,126.50750642303,대천동,6,한식,단품요리 전문
314,제주촐레,제주특별자치도 서귀포시 성산읍 신천서로50번길 22-56,33.3419567620285,126.848748257201,일도1동,6,한식,가정식
315,법환나들목식당,제주특별자치도 서귀포시 이어도로 928,33.2378287381367,126.513824433578,대륜동,6,한식,가정식
316,두마리찜닭두찜서귀포동홍점,제주특별자치도 서귀포시 중산간동로 8003,33.2643606967898,126.56173579346,동홍동,6,한식,치킨
317,누나홀닭 제주강정점,제주특별자치도 서귀포시 신서로32번길 12 1층,33.2527292337725,126.505955459513,대천동,5,피자.치킨.햄버거,치킨
318,제주노형흑돼지,제주특별자치도 제주시 한라대학로 12,33.4794710006086,126.47283548724,외도동,6,한식,가정식
319,쿠마리카페,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 21,33.2415821420404,126.333120614109,조천읍,4,음료,커피
320,술벗있는곳,제주특별자치도 제주시 수덕9길 85-1,33.4826894088787,126.47042344005,노형동,6,한식,단품요리 전문
321,페리카나신제주점,제주특별자치도 제주시 연동1길 10,33.4890894896082,126.486566532585,연동,5,패스트푸드,치킨
322,부러워커피,제주특별자치도 제주시 동문로 17 1층 1호,33.513131192895,126.528665404539,일도1동,6,한식,커피
323,표선제주닭집아라점,제주특별자치도 제주시 아란5길 19-5,33.4751097155237,126.5443542685,아라동,6,한식,치킨
324,한라꽃돈,제주특별자치도 제주시 수목원서길 3,33.4694506260147,126.484177439438,노형동,6,한식,가정식
325,권가네올레김밥,제주특별자치도 서귀포시 중앙로 199,33.2622577816759,126.558536378334,서홍동,6,한식,단품요리 전문
326,외도가마솥밥,제주특별자치도 제주시 우정로6길 11 1층,33.4901728250518,126.429735497873,외도동,6,한식,가정식
327,페리카나치킨이도점,제주특별자치도 제주시 서광로20길 3 1층,33.499258714929,126.522132230732,이도2동,5,패스트푸드,치킨
328,010수산식당,제주특별자치도 제주시 천수로6길 3 1층,33.5029978959254,126.541874263196,이도2동,1,아시아음식,회
329,현애원/카페이스틀리,제주특별자치도 서귀포시 성산읍 산성효자로114번길 131-1 2층,33.456075252275,126.908399492482,성산읍,4,음료,커피
330,서귀포돈사촌,제주특별자치도 서귀포시 동홍중앙로52번길 4,33.2552198436622,126.572548807658,동홍동,6,고기,돼지고기
331,이레하우스,제주특별자치도 제주시 신설동길 45-9,33.4960648799075,126.550331504504,이도2동,4,음료,커피
332,시시한덮밥,제주특별자치도 제주시 인다11길 13 1층,33.4740575432778,126.548936898747,아라동,6,한식,단품요리 전문
333,봉구스밥버거 제주대점,제주특별자치도 제주시 제주대학로7길 6 1층,33.4606636059237,126.561432691841,아라동,5,패스트푸드,햄버거
334,피치랑삼화점,제주특별자치도 제주시 일주동로 326,33.521096844955,126.579669282627,삼양동,6,한식,단품요리 전문
335,뽕꼴락,제주특별자치도 제주시 조천읍 신북로 443 1층,33.5442077351881,126.656903706367,조천읍,6,한식,가정식
336,장모식탁,제주특별자치도 제주시 연신로 51 1층,33.4968501292395,126.54690529802,이도2동,6,한식,가정식
337,힌즈,제주특별자치도 제주시 월대5길 7 1층,33.4946048598574,126.435289026436,외도동,6,한식,단품요리 전문
338,1950김프로,제주특별자치도 서귀포시 홍중로 80,33.259586971647,126.555926494686,서홍동,6,한식,가정식
339,델문도 제주도립미술관점,제주특별자치도 제주시 1100로 2894-78 제주도립미술관 1층,33.4525500193362,126.489686090961,연동,6,한식,단품요리 전문
340,한림억소리,제주특별자치도 제주시 한림읍 사가동길 2,33.4156472107998,126.263458021719,한림읍,6,한식,가정식
341,스시우다,제주특별자치도 제주시 용마로 30,33.5156731289827,126.506417149604,용담2동,6,한식,일식
342,탐라맛고을,제주특별자치도 제주시 아연로 484-7 1층,33.474456280231,126.532286814959,이도2동,6,한식,가정식
343,노형가맥,제주특별자치도 제주시 광평동로 40,33.4834006036787,126.469352961547,노형동,6,한식,단품요리 전문
344,상효올레집,제주특별자치도 서귀포시 월라봉로 136,33.2684380773714,126.596422875787,영천동,6,한식,가정식
345,놀랄만두하군,제주특별자치도 제주시 한림읍 한림로 662,33.414208602905,126.263786237096,한림읍,6,한식,만두
346,노마와사비,제주특별자치도 제주시 고마로 146,33.5016428445944,126.542959941323,이도2동,6,한식,단품요리 전문
347,오늘도 달려,제주특별자치도 제주시 용담로 82,33.5122889817015,126.511366903942,용담2동,6,한식,단품요리 전문
348,노가리앤비어대정모슬포점,제주특별자치도 서귀포시 대정읍 하모항구로 52 2층,33.2182858580129,126.250425037782,대정읍,3,주점및주류판매,맥주/요리주점
349,제주보리촌,제주특별자치도 제주시 신설로2길 17-4,33.4954548393278,126.542859560101,이도2동,4,간식,베이커리
350,제주민속감자탕 이도점,제주특별자치도 제주시 승천로 89,33.4912159508567,126.544144786867,아라동,6,한식,감자탕
351,주민상회 외도점,제주특별자치도 제주시 애월읍 하광로 46,33.4819079137754,126.413840442601,외도동,6,한식,가정식
352,못동산가든,제주특별자치도 서귀포시 중문상로 96,33.2564894088272,126.427889796057,중문동,6,한식,가정식
353,오태식해바라기치킨봉개점,제주특별자치도 제주시 봉개서길 7-6 1층,33.4913690966058,126.590457121761,봉개동,5,패스트푸드,치킨
354,옵데강숯불갈비2호점,제주특별자치도 제주시 무근성길 16,33.5167903507436,126.518969530666,삼도2동,6,한식,갈비
355,신제주양곱창,제주특별자치도 제주시 원노형로 23,33.4868429561724,126.48507997337,노형동,6,고기,곱창
356,배떡 조천함덕점,제주특별자치도 제주시 조천읍 조함해안로 434 1층,33.5452449588589,126.661369818126,조천읍,6,한식,가정식
357,전주콩나루콩나물국밥 제주점,제주특별자치도 제주시 신대로10길 16,33.4909598530648,126.495060917656,연동,6,한식,가정식
358,순(SHUN) 앤스시,제주특별자치도 제주시 수덕로 4 1층,33.488781390916,126.475473407483,노형동,1,일식.회,일식
359,옛날아우내순대 노형점,제주특별자치도 제주시 우평로 11 1층,33.4790948112351,126.464809809859,노형동,6,한식,순대
360,돈떵이,제주특별자치도 제주시 연동8길 19,33.4841368389625,126.490734082506,연동,6,한식,가정식
361,호랑이 막창 대정점,제주특별자치도 서귀포시 대정읍 하모중앙로 63 1층,33.2226056517089,126.252339796113,대정읍,6,한식,막창
362,이비가짬뽕제주서귀포점,제주특별자치도 서귀포시 일주동로 8672 1층,33.2535958859686,126.561712169854,동홍동,1,아시아음식,중식
363,화북조림,제주특별자치도 제주시 동화로 7,33.5194051495984,126.573119751223,화북동,6,한식,가정식
364,탐라국꾼노형점,제주특별자치도 제주시 다랑곶4길 42,33.4898530852333,126.478543293032,노형동,3,주점및주류판매,맥주/요리주점
365,난타5000일호광장점,제주특별자치도 서귀포시 중앙로 102,33.2537200213501,126.561067675982,동홍동,5,패스트푸드,피자
366,화양양,제주특별자치도 제주시 연화로4길 2 1층,33.476510570095,126.487549517984,연동,6,한식,단품요리 전문
367,오니기리와이규동 제대점,제주특별자치도 제주시 제주대학로 109,33.4603618093422,126.561653323949,아라동,6,한식,단품요리 전문
368,신전떡볶이중문점,제주특별자치도 서귀포시 중문관광로301번길 3 상가동 101호,33.2470409489426,126.429244368819,중문동,4,간식,분식
369,막창도둑제주본점,제주특별자치도 서귀포시 이중섭로 14-1,33.2467984484869,126.563930164166,정방동,6,한식,막창
370,장위동유성등심집제주점,제주특별자치도 서귀포시 중문로 104,33.2603798323636,126.427286306235,예래동,6,한식,가정식
371,불타는여고24시떡볶이 중앙여고점,제주특별자치도 제주시 구남동5길 14,33.4899156653298,126.540214095041,이도2동,6,분식,분식
372,수산동백가든,제주특별자치도 서귀포시 성산읍 서성일로 956,33.4410759779751,126.881499129955,성산읍,6,한식,회
373,한림족발,제주특별자치도 제주시 한림읍 한림상로 219 1층,33.4177406012598,126.267874119236,한림읍,6,한식,족발
374,맵지,제주특별자치도 제주시 신대로18길 23,33.4845300425083,126.493974285683,연동,6,한식,단품요리 전문
375,곤지암할매소머리국밥노형점,제주특별자치도 제주시 원노형남1길 19,33.48410918809,126.482578424179,노형동,6,한식,단품요리 전문
376,남문숯불바베큐앤치킨 중문점,제주특별자치도 서귀포시 하예로44번길 21,33.2438730484894,126.387734878374,예래동,5,피자.치킨.햄버거,치킨
377,한수풀더돈,제주특별자치도 제주시 한림읍 한수풀로5길 11 가동 1층,33.4230424202677,126.284021194049,한림읍,6,한식,돼지고기
378,노형궁전,제주특별자치도 제주시 원노형로 47,33.4844581325108,126.485074610769,노형동,6,한식,단품요리 전문
379,남원가,제주특별자치도 서귀포시 남원읍 태위로 683 1층,33.2793583906368,126.719413131567,남원읍,6,한식,가정식
380,서귀포시청구내식당,제주특별자치도 서귀포시 신중로 27,33.2561527307649,126.50923956244,서홍동,6,한식,구내식당/푸드코트
381,트리플에이제주화북점,제주특별자치도 제주시 연삼로 702,33.509895237779,126.561450979415,화북동,6,한식,단품요리 전문
382,하얀산호,제주특별자치도 제주시 우도면 우도해안길 144,33.4943333751717,126.945037912801,우도면,6,한식,가정식
383,간또일도점,제주특별자치도 제주시 고마로 145-1 1층,33.5017894280363,126.543395882261,일도2동,6,한식,가정식
384,탕탕이2호점,제주특별자치도 제주시 다랑곶1길 15,33.487974731843,126.477820504376,노형동,6,한식,가정식
385,아일랜드팩토리 풍류,제주특별자치도 제주시 관덕로8길 31,33.5105174891967,126.523365331925,이도1동,6,한식,단품요리 전문
386,옆구리터진올레김밥,제주특별자치도 제주시 공설로 5,33.4992753582985,126.516614332736,삼도1동,6,한식,분식
387,소선우식당,제주특별자치도 제주시 선반남2길 25,33.5124082219706,126.56246402175,화북동,6,한식,가정식
388,환이네 이태리식당,제주특별자치도 서귀포시 안덕면 사계중앙로18번길 5,33.23073633298,126.29688998169,안덕면,2,기타,기타세계요리
389,지서개식당,제주특별자치도 제주시 한경면 한경해안로 77,33.3193129345525,126.170731452443,한경면,6,한식,가정식
390,월성삼계탕,제주특별자치도 제주시 서광로5길 12,33.5011446741351,126.514389519602,용담1동,6,고기,삼계탕
391,엄마가만든탕,제주특별자치도 제주시 동문로 105,33.5142125740196,126.537785394403,건입동,6,한식,단품요리 전문
392,돗도구리돼지머리국밥,제주특별자치도 서귀포시 동홍동로26번길 8,33.2572018270451,126.575767027319,동홍동,6,한식,국밥
393,유카이스시,제주특별자치도 서귀포시 대정읍 보성구억로 220,33.2701932109737,126.278419840173,대정읍,1,아시아음식,일식
394,자연과사람들밀면제주시점,제주특별자치도 제주시 오라로 136,33.4942411642454,126.517153016512,오라동,6,한식,면류
395,사라봉보양탕,제주특별자치도 제주시 사라봉길 25,33.5152953253983,126.540629571632,건입동,6,한식,가정식
396,미크라트,제주특별자치도 제주시 한림읍 명랑남동길 32 1층,33.4169745036208,126.272975794964,한림읍,6,한식,단품요리 전문
397,소담한봉봉,제주특별자치도 제주시 신설로9길 20,33.4941728467303,126.545895676711,이도2동,6,한식,가정식
398,꽃가마식당,제주특별자치도 제주시 신산로 97,33.5053399114097,126.535877186212,일도2동,6,한식,가정식
399,위미장가네닭곰탕,제주특별자치도 서귀포시 남원읍 태위로 93 1층,33.2746552874742,126.65739184254,남원읍,6,한식,가정식
400,화북떡집,제주특별자치도 제주시 화삼로1길 5,33.5147622385411,126.574382601751,화북동,4,간식,떡/한과
401,임풍해장국,제주특별자치도 제주시 구좌읍 김녕로 141,33.5555763649163,126.752960355394,구좌읍,6,한식,해장국
402,비비큐삼화점,제주특별자치도 제주시 화삼북로 143 1층,33.5172751752461,126.588286330559,삼양동,5,패스트푸드,치킨
403,와플대학 제주삼화캠퍼스,제주특별자치도 제주시 화삼북로2길 32 1층,33.514490562214,126.576057629626,화북동,4,간식,베이커리
404,세화잠수촌,제주특별자치도 제주시 구좌읍 해맞이해안로 1391,33.5275425597994,126.856639903597,구좌읍,6,한식,가정식
405,까메까메까망이,제주특별자치도 제주시 애월읍 엄수로 21 1층,33.4731635567209,126.379008236237,애월읍,6,한식,단품요리 전문
406,노형포차,제주특별자치도 제주시 다랑곶5길 9 1층,33.4890744724889,126.479959688002,노형동,6,한식,단품요리 전문
407,버거오클락,제주특별자치도 서귀포시 대정읍 에듀시티로50번길 6 에듀스타 1층,33.2910513683686,126.283532465585,대정읍,2,양식,햄버거
408,제주명과,제주특별자치도 제주시 구좌읍 세화8길 2,33.5221514357416,126.857727066371,구좌읍,4,간식,베이커리
409,1층마카롱,제주특별자치도 제주시 신산로 83-1 1층,33.5063912624298,126.535132957343,일도2동,6,한식,단품요리 전문
410,카페이도이,제주특별자치도 제주시 동고산로 14 1층,33.4982800893656,126.532473830666,이도2동,4,음료,커피
411,신전떡볶이표선점,제주특별자치도 서귀포시 표선면 표선동서로 234,33.3247202239198,126.832352224966,표선면,4,간식,분식
412,사려니가든,제주특별자치도 제주시 동광로23길 1,33.5100472072646,126.543103895393,일도2동,6,한식,고기
413,(주)제주서서갈비,제주특별자치도 제주시 광평동로 39 1층,33.4830324794357,126.468930964307,노형동,6,한식,갈비
414,오지하우스 제주본점,제주특별자치도 제주시 광양10길 26,33.4984813559827,126.527750896483,이도2동,2,양식,양식
415,동완식당,제주특별자치도 서귀포시 중앙로 81,33.2519116552938,126.560923692958,천지동,4,간식,분식
416,예산가마솥장수촌설렁탕 일도점,제주특별자치도 제주시 연신로 17,33.4993593886294,126.545069238101,일도2동,6,한식,단품요리 전문
417,본초불닭발남원점,제주특별자치도 서귀포시 남원읍 태위로 672-2,33.2787164212238,126.718174292508,남원읍,6,한식,치킨
418,주식회사 제주담,제주특별자치도 제주시 한림읍 명월로 83-1,33.3860843956457,126.26705657881,구좌읍,6,한식,가정식
419,괸당집 서귀포신시가지점,제주특별자치도 서귀포시 김정문화로 67-1 1층,33.2508776833231,126.511854113846,대륜동,6,한식,가정식
420,7번가피자 중문점,제주특별자치도 서귀포시 신서로 69 강정지예타운 102동 1층 102호,33.2564793775915,126.505299797753,중문동,5,패스트푸드,피자
421,군족 삼화점,제주특별자치도 제주시 동화로 74 1층,33.5135610742446,126.572400840858,화북동,6,고기,보쌈
422,한라향,제주특별자치도 제주시 도남로 104,33.491158642495,126.527781288758,이도2동,6,한식,가정식
423,효돈연탄구이,제주특별자치도 서귀포시 하신상로 7,33.2613918925866,126.617372871632,효돈동,6,한식,고기
424,아구야놀게마씸,제주특별자치도 제주시 월랑북길 30,33.4919086416037,126.47685793361,노형동,6,한식,단품요리 전문
425,가리본가 노형점,제주특별자치도 제주시 수덕9길 84,33.4830405745846,126.47025367205,노형동,6,한식,단품요리 전문
426,신마녀신제주점,제주특별자치도 제주시 신광로6길 26,33.4880982183458,126.487052493786,연동,6,한식,가정식
427,김녕에사는김영훈,제주특별자치도 제주시 구좌읍 김녕로6길 2 1층,33.5542653975533,126.746336284699,구좌읍,6,한식,단품요리 전문
428,봉하깡통구이,제주특별자치도 제주시 삼무로3길 36,33.4905110555701,126.491976281492,연동,6,한식,가정식
429,제주창스닥,제주특별자치도 제주시 선덕로 4 1층,33.4855037812406,126.497079680933,연동,5,패스트푸드,치킨
430,칠프로칠백식당아라직영점,제주특별자치도 제주시 아란9길 6-5,33.4729124866974,126.544785875174,아라동,6,한식,가정식
431,국수마씸,제주특별자치도 제주시 관덕로2길 24 1층,33.5109746237889,126.52094171969,삼도2동,6,한식,단품요리 전문
432,유유녹명,제주특별자치도 제주시 애월읍 광상로 272 1층,33.4436270849246,126.404100904258,애월읍,6,한식,가정식
433,자담치킨 보목점,제주특별자치도 서귀포시 칠십리로 428,33.2433350102436,126.596967041604,송산동,5,피자.치킨.햄버거,치킨
434,곤지암할매소머리국밥신제주점,제주특별자치도 제주시 삼무로 60,33.4896293262621,126.492995686772,연동,6,한식,국밥
435,제라진감자탕,제주특별자치도 제주시 다랑곶길 33 목성빌라 1층,33.4888040042139,126.481015686024,연동,6,한식,단품요리 전문
436,스페샬삼도점,제주특별자치도 제주시 고전길 31,33.5084658661787,126.524430664315,이도1동,6,한식,가정식
437,배터지는생동까스인화점,제주특별자치도 제주시 고마로 38,33.510617834826,126.538751529389,일도2동,4,간식,분식
438,노가리앤비어  노형점,제주특별자치도 제주시 월랑로10길 21,33.4903073909062,126.477557188418,노형동,3,주점및주류판매,맥주/요리주점
439,제주설심당 동홍점,제주특별자치도 서귀포시 문부로 2 1층,33.2519114207843,126.567962060217,동홍동,4,카페,커피
440,국수와야식,제주특별자치도 제주시 조천읍 조함해안로 60,33.542368364171,126.636632424814,성산읍,6,한식,면류
441,쏭스핫도그제주강정점,제주특별자치도 서귀포시 이어도로 633 101호,33.2342248915198,126.484132535226,대천동,4,간식,베이커리
442,EQ치킨,제주특별자치도 서귀포시 대정읍 상모로289번길 16-6,33.2228816985236,126.257227240779,대정읍,5,패스트푸드,치킨
443,피자탑 외도하귀점,제주특별자치도 제주시 애월읍 하귀동남1길 32-15 1층,33.4846213034121,126.415513886165,애월읍,5,패스트푸드,피자
444,제주치킨,제주특별자치도 서귀포시 중앙로48번길 14-1 1층,33.2491305566321,126.5632736687,한경면,5,패스트푸드,치킨
445,함지신신불닭발5호점,제주특별자치도 제주시 절물1길 24 1층,33.4906974280366,126.431435736014,외도동,6,한식,치킨
446,괸당집 서귀포점,제주특별자치도 서귀포시 동홍로 21,33.2504243546533,126.567648633135,중앙동,6,한식,가정식
447,삼성혈해물탕1호점,제주특별자치도 제주시 도두항서7길 23 1층,33.5038949271686,126.465370306657,도두동,6,한식,해물탕
448,땅스부대찌개 모슬포점,제주특별자치도 서귀포시 대정읍 신영로 112 1층,33.2218122246273,126.254186349999,대정읍,6,한식,가정식
449,바베큐통족구이 중문점,제주특별자치도 서귀포시 중문로26번길 13 1층,33.2535872920864,126.425665152574,중문동,6,고기,보쌈
450,시영통닭용담점,제주특별자치도 제주시 용문로 160 1층,33.5086651700729,126.510440488935,용담2동,5,피자.치킨.햄버거,치킨
451,래용,제주특별자치도 제주시 우정로 17 1층,33.4912125255095,126.4311650824,외도동,1,아시아음식,일식
452,돈오름,제주특별자치도 서귀포시 대정읍 영락리 1487-1,33.2499039697104,126.209809369207,표선면,6,한식,가정식
453,얼레디훅 (ALREADY HOOK),제주특별자치도 제주시 인다4길 50 1층,33.4701766318189,126.54866848034,아라동,4,음료,커피
454,역전할머니맥주제주표선점,제주특별자치도 서귀포시 표선면 표선중앙로 94,33.3256075198217,126.833831162522,표선면,3,주점및주류판매,맥주/요리주점
455,동글랑마카롱,제주특별자치도 서귀포시 중산간동로 8016-3,33.2645734787501,126.560228522966,동홍동,4,카페,커피
456,부산아지매집,제주특별자치도 제주시 애월읍 애월로 194,33.462822284468,126.327930033082,노형동,6,한식,가정식
457,족발좌선생,제주특별자치도 제주시 한림읍 사가길 11-1,33.4150612992781,126.263113889236,한림읍,6,한식,족발
458,돌아온놀부네,제주특별자치도 서귀포시 신동로47번길 9,33.2527608139726,126.511874978093,대륜동,6,한식,가정식
459,서귀포어촌식당,제주특별자치도 서귀포시 일주동로 8709-1 1층,33.2524672639618,126.557902046493,천지동,1,아시아음식,일식
460,김한미술관,제주특별자치도 제주시 한림읍 한상로 115,33.409043091002,126.287168242607,한림읍,4,음료,커피
461,귤밭사이로수제돈가스,제주특별자치도 서귀포시 이어도로 845,33.236095445977,126.505476096407,대천동,6,한식,돈까스
462,밥의정석,제주특별자치도 서귀포시 중앙로 198-26,33.2619161348681,126.561767856267,동홍동,6,한식,가정식
463,돌솥마당,제주특별자치도 제주시 고마로16길 8,33.5056530579761,126.540187502953,일도2동,6,한식,가정식
464,제주통큰장어별관,제주특별자치도 제주시 청귤로3길 50 1층,33.5015551947685,126.542125616246,이도2동,6,한식,장어
465,산촌오리외도점,제주특별자치도 제주시 우정로8길 1,33.4890799057782,126.430418610403,외도동,6,한식,단품요리 전문
466,아꼬아,제주특별자치도 서귀포시 동부로 7,33.2453687579404,126.569580177911,정방동,6,한식,가정식
467,식전당포,제주특별자치도 제주시 광양14길 17-1 1층,33.497581678939,126.52924943718,이도2동,6,한식,단품요리 전문
468,맘스터치 협재점,제주특별자치도 제주시 한림읍 한림로 322,33.3924011630937,126.23964074304,한림읍,5,피자.치킨.햄버거,치킨
469,정씨네소몰이,제주특별자치도 제주시 동광로9길 43 1층,33.5043050335955,126.530413762519,이도1동,6,한식,가정식
470,재흥각,제주특별자치도 서귀포시 대정읍 중산간서로 2244,33.2809229861303,126.288619367889,대정읍,1,아시아음식,중식
471,해를품은닭표선점,제주특별자치도 서귀포시 표선면 표선중앙로 84,33.3258348751557,126.832863900483,표선면,5,피자.치킨.햄버거,치킨
472,인생극장동홍점,제주특별자치도 서귀포시 동홍중앙로66번길 30-7 1층,33.2558394736744,126.575426340053,동홍동,6,한식,단품요리 전문
473,카페인중독 제주삼성점,제주특별자치도 제주시 전농로 119 트리뷰아일렌트오피스텔 103호,33.5048140133915,126.525829586472,이도1동,4,음료,커피
474,영식이네짜장,제주특별자치도 제주시 조천읍 일주동로 762,33.5306798226888,126.622573211129,조천읍,1,아시아음식,중식
475,흑돼지가노는집,제주특별자치도 제주시 애월읍 하귀로 118,33.4837105998265,126.408650978717,애월읍,6,한식,돼지고기
476,아베크아롬,제주특별자치도 서귀포시 대정읍 영어도시로 22 1층,33.2744326268437,126.27880153655,대정읍,4,간식,베이커리
477,이래올래,제주특별자치도 서귀포시 이중섭로 12-1,33.2469279094962,126.563926409446,정방동,6,한식,가정식
478,신시가지횟집,제주특별자치도 서귀포시 신서귀로97번길 64,33.2530086793822,126.506076865495,대천동,1,일식.회,회
479,처갓집양념치킨도남시청점,제주특별자치도 제주시 신성로 19,33.4963298519357,126.52167784939,이도2동,5,패스트푸드,치킨
480,피자탑성산점,제주특별자치도 서귀포시 성산읍 성산등용로17번길 55 리치유클래시아 1층 100호,33.4602653881378,126.929488935871,성산읍,5,패스트푸드,피자
481,삼합소,제주특별자치도 제주시 서광로32길 40-1 1층,33.497288262439,126.529761750513,이도2동,1,아시아음식,일식
482,고향숯불막창구이일도점,제주특별자치도 제주시 고마로 131,33.5029785365037,126.542661919894,일도2동,6,한식,막창
483,투다리 유나이티드점,제주특별자치도 제주시 신광로10길 30,33.4839991194962,126.486832309126,연동,3,주점및주류판매,꼬치구이
484,창천휴게음식점,제주특별자치도 서귀포시 안덕면 일주서로 1326,33.2653050117589,126.371672155566,안덕면,6,한식,단품요리 전문
485,레드팬더,제주특별자치도 제주시 신대로18길 51,33.4846096012945,126.490967488523,연동,1,아시아음식,중식
486,신설돈가,제주특별자치도 제주시 고마로 21,33.512351480746,126.538672478498,일도2동,6,한식,가정식
487,한림통큰장어,제주특별자치도 제주시 한림읍 한림로 525,33.405177384199,126.254843520586,한림읍,6,한식,가정식
488,제주셀로나,제주특별자치도 제주시 조천읍 신와로 62,33.5227050340726,126.615763652661,구좌읍,6,한식,단품요리 전문
489,하도리1091,제주특별자치도 제주시 구좌읍 하도13길 32,33.5098823409955,126.889731366072,구좌읍,6,한식,가정식
490,바당조배기,제주특별자치도 제주시 서해안로 155 1층,33.5036781832811,126.465662426401,도두동,6,한식,단품요리 전문
491,꼬꼬앤쿡,제주특별자치도 제주시 서광로 223 1층,33.5000761695988,126.520423868774,삼도1동,6,한식,단품요리 전문
492,하루방순대앤막창,제주특별자치도 서귀포시 남원읍 태위로 690,33.2791658391377,126.720149592261,남원읍,6,고기,막창
493,동홍정육식당,제주특별자치도 서귀포시 동홍중앙로 30 1층,33.2530480358913,126.572088177253,동홍동,6,한식,고기
494,비비큐제주김녕점,제주특별자치도 제주시 구좌읍 김녕로 102-1,33.554079883975,126.749007368025,구좌읍,5,패스트푸드,치킨
495,오뚜기과자점,제주특별자치도 서귀포시 남원읍 태위로 129 1층,33.2750098280507,126.661182311544,남원읍,4,간식,베이커리
