id,name,addr,lat,lng,dong
102,하나마트, 제주특별자치도 제주시 고산동산5길 24 ,33.4964561952442,126.535165401355,이도이동
103,365식자재마트, 제주특별자치도 서귀포시 성산읍 고성오조로 18 1층 ,33.4451366955453,126.914677098963,성산읍 고성리
104,Y식자재마트 제주삼화점, 제주특별자치도 제주시 건주로 27 1층 ,33.5170882126091,126.5811410102,도련일동
105,EK 식자재마트, 제주특별자치도 제주시 1100로 3164 1층 ,33.468931610759,126.485704226054,노형동
106,유드림식자재마트 표선점, 제주특별자치도 서귀포시 표선면 표선중앙로90번길 13 1층 ,33.3244355983084,126.833102529566,표선면 표선리
107,탐나마트, 제주특별자치도 제주시 신설로11길 47 ,33.4939866480751,126.547319545922,이도이동
108,용마트 본점, 제주특별자치도 제주시 인다10길 40 1층 ,33.4741469502479,126.549696941328,아라일동
109,성산K마트, 제주특별자치도 서귀포시 성산읍 성산중앙로 31 ,33.4629826721301,126.932591226922,성산읍 성산리
110,제원마트, 제주특별자치도 제주시 신광로 52 ,33.4874520797513,126.489615229505,연동
111,신제주마트, 제주특별자치도 제주시 신대로18길 56 ,33.484908066249,126.490450141751,연동
112,일출식자재마트, 제주특별자치도 서귀포시 성산읍 섭지코지로25번길 77 1층 ,33.445524831385,126.91786996077,성산읍 고성리
113,오라마트, 제주특별자치도 제주시 연사3길 10 ,33.4883194842352,126.511878485082,오라이동
114,스타월드마트 중문점, 제주특별자치도 서귀포시 중문상로 74 ,33.2546268731818,126.427329315069,중문동
115,뉴월드마트로 동홍점, 제주특별자치도 서귀포시 일주동로 8552 ,33.2552341628062,126.574384026631,동홍동
116,해가마트, 제주특별자치도 서귀포시 안덕면 사계신항로17번길 14 서귀포오션캐슬 단지내상가 1층 101호 ,33.2503554239344,126.323672708658,안덕면 사계리
117,라온마트, 제주특별자치도 제주시 삼무로11길 16 ,33.4921061280708,126.495612196879,연동
118,플러스마트 2호점, 제주특별자치도 서귀포시 동홍중앙로 2 1층 ,33.2510183790605,126.572456160281,동홍동
119,진일마트, 제주특별자치도 제주시 아란9길 11 ,33.4723560364844,126.544176756507,아라일동
120,그랜드마트, 제주특별자치도 제주시 과원북4길 27 ,33.4813202196412,126.485289209602,노형동
121,그린마트 정존점, 제주특별자치도 제주시 수덕9길 52 ,33.4850990789529,126.472788589919,노형동
122,유드림마트, 제주특별자치도 제주시 광평동로 63 ,33.4844247089133,126.466871161229,노형동
123,내도마트, 제주특별자치도 제주시 일주서로 7463 ,33.493644340132,126.444290207056,내도동
124,거북이마트, 제주특별자치도 제주시 아봉로 28 1층 ,33.4768533635985,126.546975202232,아라일동
125,신산마트, 제주특별자치도 서귀포시 성산읍 신산중앙로 5-16 ,33.3816170483322,126.87812402839,성산읍 신산리
126,유드림마트 오라점, 제주특별자치도 제주시 사평6길 4 1층 ,33.4919659130524,126.5131915754,오라이동
127,대흘마트, 제주특별자치도 제주시 조천읍 중산간동로 641 1층 ,33.4986638206356,126.654008297876,조천읍 대흘리
128,뉴그린마트, 제주특별자치도 제주시 신대로7길 29-1 1층 ,33.4919101873235,126.499899342642,연동
129,H마트, 제주특별자치도 제주시 일주동로 353 ,33.5214325855389,126.582678725925,삼양이동
130,플러스마트 제주점, 제주특별자치도 제주시 고마로 94 ,33.505887396405,126.540701882785,일도이동
131,제이마트 하귀, 제주특별자치도 제주시 애월읍 하귀9길 54 ,33.4826387116376,126.415246492578,애월읍 하귀1리
132,광양마트, 제주특별자치도 제주시 중앙로 203 ,33.5013292381277,126.528917278711,이도일동
133,조끄뜨레마트 연동점,제주특별자치도 제주시 국기로 33 1층,33.4789509185905,126.490108566658,연동
134,진영마트 외도점, 제주특별자치도 제주시 우정로15길 13 ,33.4861175904685,126.432332144224,외도일동
135,열린마트, 제주특별자치도 제주시 신대로10길 44 1층 ,33.4910240085957,126.491941435408,연동
136,동광마트, 제주특별자치도 서귀포시 안덕면 신화역사로 493 ,33.3104248922977,126.340305595734,안덕면 동광리
137,엘케이웨이 첨단마트, 제주특별자치도 제주시 첨단로3길 10 1층 ,33.4545535004275,126.572440184691,영평동
138,제이마트, 제주특별자치도 제주시 정존11길 23 ,33.4856184426739,126.475178721794,노형동
139,당멀마켓(마트), 제주특별자치도 제주시 한경면 저지10길 2 당멀마켓 ,33.3368959866034,126.25823485161,한경면 저지리
140,무지개마트, 제주특별자치도 제주시 선사로 19 ,33.5230241759091,126.586283180971,삼양이동
141,그린마트, 제주특별자치도 제주시 애월읍 하귀미수동길 14 ,33.4807871470131,126.401315852131,애월읍 하귀2리
142,동천마트, 제주특별자치도 제주시 동문로 10 ,33.512762575551,126.527777080705,일도일동
143,좋은마트, 제주특별자치도 제주시 용문로12길 12 ,33.5053463067414,126.509706147884,용담이동
144,삼성마트, 제주특별자치도 제주시 서광로29길 4 ,33.5008148857907,126.526860293138,이도일동
145,킹마트, 제주특별자치도 제주시 삼무로7길 22 ,33.4918418283757,126.493303239703,연동
146,평화로마트, 제주특별자치도 제주시 애월읍 평화로 2562 ,33.4363757037598,126.424694414887,애월읍 고성리
147,평화로휴게소마트, 제주특별자치도 제주시 노형로 19 ,33.4620143565046,126.44942031959,해안동
148,금성마트, 제주특별자치도 제주시 한경면 용고로 89 ,33.3010583085867,126.179047939248,한경면 고산리
149,효재마트명당, 제주특별자치도 서귀포시 안덕면 사계남로216번길 24-9 ,33.2338035019342,126.31151910696,안덕면 사계리
150,제남마트, 제주특별자치도 서귀포시 중산간동로 7735 ,33.2678836416759,126.590213388876,토평동
151,우정마트, 제주특별자치도 서귀포시 중앙로54번길 42 ,33.249822345112,126.563726821601,서귀동
152,무지개마트 인화점, 제주특별자치도 제주시 동광로 147 ,33.5090459569943,126.541728096032,일도이동
153,국제마트, 제주특별자치도 제주시 오현길 9 ,33.506381026712,126.527233915099,이도일동
154,대하마트, 제주특별자치도 서귀포시 명동로 14 ,33.246950392681,126.56339600097,서귀동
155,올레농산마트, 제주특별자치도 서귀포시 성산읍 섭지코지로 69 ,33.4366066663109,126.922711450437,성산읍 고성리
156,케이마트, 제주특별자치도 서귀포시 대정읍 동일하모로 214 ,33.2253160611267,126.254063500453,대정읍 하모리
157,농협하나로마트 제주, 제주특별자치도 제주시 조천읍 중산간동로 880 ,33.4909033138736,126.675574919978,조천읍 와산리
158,수영코사마트, 제주특별자치도 제주시 애월읍 일주서로 6754 ,33.4731704219866,126.373421300258,애월읍 신엄리
159,참조은마트, 제주특별자치도 제주시 연오로 61 ,33.487690095371,126.502136387186,오라삼동
160,다모아마트 정실점, 제주특별자치도 제주시 아연로 155 ,33.4723448864328,126.507782532651,오라이동
161,일출마트 삼도점, 제주특별자치도 제주시 서사로 151 ,33.4986791227048,126.520159956193,삼도일동
162,난드르삼거리마트, 제주특별자치도 서귀포시 안덕면 난드르로 24 ,33.2348904691982,126.365852468709,안덕면 창천리
163,그린마트 우도점, 제주특별자치도 제주시 우도면 하고수길 12 ,33.5091102839336,126.954555460294,우도면 연평리
164,삼다마트, 제주특별자치도 제주시 삼봉로 129 ,33.5098104253109,126.589860329381,도련일동
165,한수위마트, 제주특별자치도 제주시 한림읍 한림해안로 141-4 ,33.4161178191166,126.261498345223,한림읍 한림리
166,모노마트 제주점, 제주특별자치도 제주시 노연로 17 ,33.4863071125112,126.482109139796,노형동
167,세계로마트 도남점, 제주특별자치도 제주시 신성로 72 ,33.4952097167155,126.527081252268,도남동
168,무지개플러스마트, 제주특별자치도 제주시 화삼로 17 ,33.5144376152952,126.574866926284,화북일동
169,나이스마트, 제주특별자치도 제주시 남녕로 53 ,33.4918798493859,126.479162031095,노형동
170,종달마트, 제주특별자치도 제주시 구좌읍 세종로 353 ,33.4987885227913,126.890700946263,구좌읍 종달리
171,뉴월드마트, 제주특별자치도 제주시 노연로 129 ,33.4859757436003,126.493995682976,연동
172,우리올레마트, 제주특별자치도 제주시 구남동8길 58 ,33.4854699148234,126.534950047883,아라일동
173,제주명함마트, 제주특별자치도 제주시 동광로19길 55 하나프라자 105호 ,33.5131708151919,126.540386143314,일도이동
174,행복마트, 제주특별자치도 제주시 고마로 60 ,33.5088399441012,126.539491420293,일도이동
175,홍마트 한림점, 제주특별자치도 제주시 한림읍 한림중앙로 30 1층 ,33.412071193563,126.264467573937,한림읍 한림리
176,화북주공마트, 제주특별자치도 제주시 동화로1길 33 ,33.519704457039,126.576660166647,화북일동
177,제주도남점, 제주특별자치도 제주시 도남로 89 1층 ,33.4924053516395,126.528511512741,도남동
178,신촌마트, 제주특별자치도 제주시 조천읍 신북로 42 ,33.5325823198662,126.619055145872,조천읍 신촌리
179,그린마트 신제주, 제주특별자치도 제주시 신광로1길 10 ,33.4931905512731,126.493818458734,연동
180,세계로마트 아라점, 제주특별자치도 제주시 인다8길 45 1층 ,33.476440813457,126.549752101325,아라일동
181,한솔마트, 제주특별자치도 제주시 성지로 72 ,33.5113900375592,126.530897280245,일도이동
182,다모아마트 오등동점, 제주특별자치도 제주시 아연로 440 ,33.4746276349249,126.527403853331,오등동
183,무수천마트, 제주특별자치도 제주시 애월읍 광성로 348 ,33.4607330701335,126.444381207938,애월읍 광령리
184,제주마트, 제주특별자치도 제주시 연삼로 502 ,33.5001008426394,126.543226859892,이도이동
185,1001마트, 제주특별자치도 제주시 원노형로 46 태평빌딩 1층 ,33.4845156655808,126.484643564964,노형동
186,대명식자재마트, 제주특별자치도 제주시 조천읍 신북로 576 ,33.5398212309319,126.670756973746,조천읍 함덕리
187,수산마트, 제주특별자치도 제주시 용해로 55 ,33.5122735637312,126.503093677261,용담이동
188,우리조은마트 광양점, 제주특별자치도 제주시 동광로 31 ,33.5023887462579,126.532070344042,이도일동
189,제주하나로마트, 제주특별자치도 제주시 남광로 206 ,33.5037835445866,126.553106499621,일도이동
190,마트21, 제주특별자치도 제주시 관덕로8길 11 ,33.512228770417,126.523780119537,이도일동
191,서부관광휴게마트, 제주특별자치도 제주시 노형로 27 ,33.4625857505705,126.45014354633,해안동
192,탐나마트 방선문점, 제주특별자치도 제주시 아란1길 34 ,33.4746942673135,126.53979273564,아라일동
193,중문 코사마트, 제주특별자치도 서귀포시 천제연로 207 ,33.2517707081051,126.426682200801,중문동
194,새생활할인마트, 제주특별자치도 서귀포시 신서귀로97번길 61 ,33.2531058026619,126.506672003896,강정동
195,코끼리마트, 제주특별자치도 서귀포시 표선면 표선동서로 252 ,33.3262423027487,126.833118632609,표선면 표선리
196,남제주할인마트, 제주특별자치도 서귀포시 남원읍 태위로 662 ,33.2784302117343,126.7174454923,남원읍 남원리
197,스카이마트, 제주특별자치도 제주시 노형로 157 ,33.4697063682547,126.459805481707,도평동
198,장보리마트, 제주특별자치도 제주시 중앙로28길 2 ,33.5055798128315,126.525120163587,삼도이동
199,원정코사마트, 제주특별자치도 서귀포시 하예로 61 ,33.246013552464,126.390554973752,하예동
200,정마트 코사마트, 제주특별자치도 서귀포시 대정읍 상모로290번길 27 ,33.2234888337382,126.255460471583,대정읍 상모리
201,유드림마트 도남점, 제주특별자치도 제주시 신성로2길 17 ,33.4957750200817,126.523294294381,도남동
202,으뜸마트, 제주특별자치도 제주시 오라로 61 1층 ,33.4960603197673,126.510355410637,오라이동
203,산림마트, 제주특별자치도 서귀포시 서호동 1236-1  ,33.260762373667,126.513089673385,서호동
204,오선마트, 제주특별자치도 제주시 도령로13길 13 1층 ,33.4925591141143,126.488011966826,연동
205,콩마트, 제주특별자치도 제주시 절물2길 37 ,33.4893984101034,126.432476121878,외도일동
206,그린마트 외도점, 제주특별자치도 제주시 우정로15길 17 ,33.4863257553441,126.432408256375,외도일동
207,동양월드마트 제원점, 제주특별자치도 제주시 신광로6길 25 제원상가 101호 ,33.4878254698819,126.487702282666,연동
208,컴스마트 제주점, 제주특별자치도 제주시 연삼로 407 ,33.4957546531862,126.534657680769,이도이동
209,복성마트, 제주특별자치도 서귀포시 성산읍 성산등용로 88 ,33.4693586287779,126.929913285891,성산읍 성산리
210,우리마트, 제주특별자치도 서귀포시 성산읍 성산중앙로 52 ,33.4641058887547,126.93442456954,성산읍 성산리
211,표선번영마트휴게소, 제주특별자치도 서귀포시 표선면 번영로 3521-2 ,33.3345792984662,126.829013007642,표선면 표선리
212,새한마트, 제주특별자치도 제주시 동광로6길 23 ,33.5002372738199,126.532953820327,이도이동
213,하나축산마트, 제주특별자치도 제주시 국기로 50 ,33.4779516202682,126.491058609174,연동
214,새생활마트, 제주특별자치도 서귀포시 대정읍 일주서로 2256 ,33.247898651719,126.2771192173,대정읍 인성리
215,형수마트, 제주특별자치도 서귀포시 남원읍 남조로 366 ,33.3104276659567,126.715019751656,남원읍 의귀리
216,중문농협하나로마트, 제주특별자치도 서귀포시 천제연로 242 ,33.2508369425596,126.43059731236,중문동
217,제주삼화점, 제주특별자치도 제주시 화삼북로 57 ,33.517502569713,126.579300895486,삼양이동
218,서귀포농협 하나로마트 본점, 제주특별자치도 서귀포시 토평동 880-1  ,33.2574048759178,126.580712177037,토평동
219,바구니마트, 제주특별자치도 제주시 일주서로 7634 ,33.4947092732874,126.461955548259,이호이동
220,탐나마트 주공3호점, 제주특별자치도 제주시 구남로 16 ,33.4890086298673,126.532589940267,이도이동
221,대림마트, 제주특별자치도 제주시 오도2길 4 ,33.4938950323968,126.459590108263,이호이동
222,다모아마트 용담점, 제주특별자치도 제주시 흥운길 48 ,33.5129132665905,126.512952781067,용담이동
223,함덕하나로마트, 제주특별자치도 제주시 조천읍 함와로 40 ,33.5365660075389,126.674912222026,조천읍 함덕리
224,이도축산종합마트, 제주특별자치도 제주시 구남동4길 59 ,33.4862320124589,126.534920581703,아라일동
225,한라마트, 제주특별자치도 제주시 한림읍 한림로 649 ,33.4140042420929,126.262485731621,한림읍 한림리
226,웰빙마트, 제주특별자치도 제주시 연삼로 585 ,33.5047066828935,126.550687707667,건입동
227,제주안덕농협하나로마트, 제주특별자치도 서귀포시 안덕면 화순로 122 ,33.2467156863896,126.333441520855,안덕면 화순리
228,이좋은마트, 제주특별자치도 제주시 진군중길 19 ,33.477287721988,126.479581375282,노형동
229,홍마트 모슬포점, 제주특별자치도 서귀포시 대정읍 최남단해안로 13 ,33.2195548926614,126.252390203611,대정읍 하모리
230,강정코사마트, 제주특별자치도 서귀포시 말질로 178 ,33.2358274893823,126.47976983315,강정동
231,탐라마트, 제주특별자치도 서귀포시 중앙로89번길 28 ,33.2522074316361,126.557602670952,서귀동
232,요석휴게마트, 제주특별자치도 제주시 애월읍 유수암평화길 242 ,33.4235908478655,126.407978338891,애월읍 유수암리
233,에이스마트, 제주특별자치도 제주시 과원북4길 92 ,33.4808810007861,126.49130346393,연동
234,민우코사마트, 제주특별자치도 서귀포시 김정문화로 52 ,33.2509551303199,126.510133632632,법환동
235,e좋은마트, 제주특별자치도 제주시 도련1길 6 1층 ,33.5077608592623,126.58992316491,도련일동
236,모닝마트, 제주특별자치도 제주시 일주동로 334 ,33.5209919135802,126.580604332499,삼양이동
237,맑은마트, 제주특별자치도 제주시 천수로 5 ,33.5026601936098,126.537660197701,이도이동
238,그린마트 중앙점, 제주특별자치도 제주시 오현길 74 ,33.5115740689552,126.525527624994,이도일동
239,예래코사마트, 제주특별자치도 서귀포시 열리로 72 ,33.2468311519851,126.390925073512,상예동
240,그린마트 혜성점, 제주특별자치도 제주시 정든로 31 ,33.4972631894959,126.541962689222,이도이동
241,동부마지막휴게마트, 제주특별자치도 제주시 조천읍 조천우회로 710 1층 ,33.5310506262607,126.68507734448,조천읍 북촌리
242,뉴시청마트편의점, 제주특별자치도 서귀포시 중앙로101번길 14 ,33.2536565156153,126.559248943238,서홍동
243,올래마트, 제주특별자치도 서귀포시 성산읍 섭지코지로 35 ,33.4392225059715,126.920695418921,성산읍 고성리
244,해양마트, 제주특별자치도 제주시 한림읍 사가길 17-1 ,33.4152292158054,126.262422912735,한림읍 한림리
245,제주시농협하나로마트 오라점, 제주특별자치도 제주시 연삼로 113 ,33.4938169190382,126.504804633992,오라삼동
