ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202102,비자림길,제주시,구좌읍,구좌읍,한식,가정식,0.19,0.33,0.05,0.35,0.07,0.48,,,다다38a03b
202102,지서개식당,제주시,한경면,한경면,한식,가정식,0.28,0.39,0.02,0.24,0.06,0.43,,,나나76a81b
202102,카페데스틸,제주시,한경면,한경면,음료,커피,0.15,0.36,0.09,1.23,0.1,1.27,,,나나76a81b
202102,태흥2리마을회 간이옥돔역,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.05,0.26,0.03,0.67,0.04,0.73,,,다나30a77a
202102,귤밭사이로수제돈가스,서귀포시,대천동,서귀포시 동지역,한식,단품요리 전문,0.32,0.69,0.03,0.39,0.07,0.73,,,다나07a72a
202102,호식이두마리치킨서귀포월드컵점,서귀포시,대천동,서귀포시 동지역,패스트푸드,치킨,0.22,0.36,0.01,0.22,0.04,0.39,,,다나07a72a
202102,범섬족발,서귀포시,대천동,서귀포시 동지역,한식,단품요리 전문,0.23,0.29,0.03,0.15,0.06,0.3,,,다나07a72a
202102,심야식당,서귀포시,대천동,서귀포시 동지역,아시아음식,일식,0.34,0.26,0.12,0.43,0.15,0.52,,,다나07a72a
202102,야자나라,서귀포시,대천동,서귀포시 동지역,한식,단품요리 전문,0,0,0,0.04,0,0.04,,,다나07a72a
202102,관음사식당,제주시,아라동,제주시 동지역,한식,가정식,0.03,0.13,0.03,0.69,0.03,0.67,,,다나11b92b
202102,보말이야기,제주시,한림읍,한림읍,한식,가정식,0.39,0.29,0.06,0.52,0.11,0.62,,,나나81b91a
202102,비주비주,제주시,한림읍,한림읍,한식,단품요리 전문,0.04,0.13,0.05,1.19,0.06,1.1,,,나나81b91a
202102,고사리2020식당,제주시,한림읍,한림읍,한식,단품요리 전문,0.02,0.03,0.02,0.15,0.03,0.15,,,나나81b91a
202102,비금향,제주시,애월읍,애월읍,한식,가정식,0.24,0.49,0.01,0.06,0.04,0.34,,,나나98b98a
202102,대호해물가든,제주시,애월읍,애월읍,한식,단품요리 전문,0.24,0.26,0,0.09,0.03,0.22,,,나나98b98a
202102,검은여식당본점,서귀포시,표선면,표선면,한식,가정식,0.12,0.1,0.28,1.25,0.28,1.14,,,다나37a83a
202102,한빈이네분식,서귀포시,표선면,표선면,간식,분식,0.02,0.07,0,0,0,0.04,,,다나37a83a
202102,성판악휴게음식점,제주시,조천읍,조천읍,한식,가정식,0.24,0.95,0.47,9.85,0.49,9.04,,,다나18a88b
202102,위미장가네닭곰탕,서귀포시,남원읍,남원읍,한식,가정식,0.24,0.75,0.03,0.43,0.06,0.8,,,다나21b76a
202102,오뚜기과자점,서귀포시,남원읍,남원읍,간식,베이커리,0.17,0.69,0.02,0.48,0.04,0.8,,,다나21b76a
202102,섬소나이,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.3,0.46,0.11,1.04,0.15,1.16,,,다나21b76a
202102,수악관식당,서귀포시,남원읍,남원읍,한식,가정식,0.15,0.43,0.01,0.17,0.03,0.39,,,다나21b76a
202102,은혜네맛집,서귀포시,남원읍,남원읍,한식,가정식,0.06,0.2,0.01,0.15,0.02,0.24,,,다나21b76a
202102,위미20,서귀포시,남원읍,남원읍,양식,양식,0.11,0.16,0.04,0.35,0.05,0.39,,,다나21b76a
202102,포구풍경,서귀포시,남원읍,남원읍,한식,가정식,0.11,0.1,0,0,0.01,0.06,,,다나21b76a
