id,name,addr,lat,lng,dong,detailtype
113,서귀포하영올레,제주특별자치도 서귀포시 중앙로 105,33.2539547145487,126.559588270998,서홍동,12
114,서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14,33.2389049787464,126.564869017701,서귀동,12
115,서귀포해안,제주특별자치도 서귀포시 서호동,33.2641864864094,126.517346819897,서호동,13
116,서부두명품횟집거리,제주특별자치도 제주시 서부두길 16,33.5176776419349,126.528333876447,건입동,12
117,서영아리오름/용와이오름,제주 서귀포시 안덕면 상천리 산24,33.325323922268,126.399957828137,안덕면 상천리,11
118,서중천탐방로,제주특별자치도 서귀포시 남원읍 서성로 755,33.3305225860707,126.673899820322,남원읍 한남리,12
119,선운정사,제주특별자치도 제주시 애월읍 구몰동길 65,33.4293598179556,126.307146349055,애월읍 봉성리,12
120,설쿰바당,제주특별자치도 서귀포시 안덕면 사계리,33.2316941376585,126.306514122101,안덕면 사계리,12
121,섬생이,제주특별자치도 제주시 추자면 신양리 산 87,33.9399491102194,126.311274165209,추자면 신양리,12
122,섭지코지,제주 서귀포시 성산읍 고성리,33.4493165910551,126.90826946679,성산읍 고성리,12
123,성산~세화해안도로,제주특별자치도 서귀포시 성산읍 해맞이해안로 2636,33.4760692724374,126.909918457063,성산읍 시흥리,11
124,성산오조리해안,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,33.471847863554,126.912703165215,성산읍 오조리,11
125,성산유채꽃재배단지,제주특별자치도 서귀포시 성산읍 일출로,33.4543685432767,126.925260144194,성산읍 고성리 ,12
126,성산일출봉(UNESCO세계자연유산),제주특별자치도 서귀포시 성산읍 일출로 284-12,33.462233758483,126.936800689963,성산읍 성산리,13
127,성산포항,서귀포시 성산읍 성산등용로 130-21,33.4729279933634,126.934506143367,성산읍 성산리,11
128,성읍녹차마을,제주특별자치도 서귀포시 표선면 중산간동로 4778,33.3809834680784,126.789974352157,표선면 성읍리,11
129,성읍목장,제주특별자치도 서귀포시 표선면 성읍리 1734,33.4043013364229,126.79182463446,표선면 성읍리,12
130,성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,33.3459802899171,126.321867724832,한림읍 금악리,12
131,섶섬(서귀포해양도립공원),제주특별자치도 서귀포시 마소물로,33.2509580442044,126.596773556246,보목동,12
132,세화해변,제주특별자치도 제주시 구좌읍 해녀박물관길 27,33.5233717133389,126.862239713197,구좌읍 세화리,12
133,세화해안도로,제주특별자치도 제주시 구좌읍 구좌로,33.5210390527365,126.862608964913,구좌읍 ,11
134,소남머리,제주특별자치도 서귀포시 칠십리로 145,33.2443792573728,126.568940792596,서귀동,11
135,소정방폭포,제주특별자치도 서귀포시 칠십리로214번길 17-17,33.2451792025445,126.576955113805,동홍동,11
136,소천지,제주특별자치도 서귀포시 칠십리로485번길 2,33.2417514696036,126.602711421866,보목동,11
137,송악산둘레길,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,33.2077669201535,126.290887906913,대정읍 상모리,12
138,쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128,33.2521480808121,126.623007487274,하효동,12
139,쇠소깍해변,제주특별자치도 서귀포시 하효동,33.2566103527058,126.618338420041,하효동,13
140,수산저수지,제주특별자치도 제주시 애월읍 수산리,33.4648104256339,126.389919311456,애월읍 수산리,12
141,수악(물오름),제주특별자치도 서귀포시 남원읍 516로 1042,33.324621503829,126.609488164876,남원읍 하례리,11
142,수월봉,제주특별자치도 제주시 한경면 고산리 3760,33.2947654332257,126.163419003191,한경면 고산리,12
143,수월이못,제주특별자치도 서귀포시 대정읍 안성리 1747,33.2584078047609,126.278495605531,대정읍 안성리,13
144,쉬리의언덕,제주 서귀포시 색달동 3039-41,33.2455957918786,126.407281104691,색달동,11
145,스누피가든,제주특별자치도 제주시 구좌읍 금백조로 930,33.4441312997032,126.778166881442,구좌읍 송당리,12
146,슬리핑라이언,제주특별자치도 서귀포시 안덕면 화순서동로 151,33.2634798631872,126.332363869896,안덕면 화순리,12
147,시크릿가든촬영지,제주특별자치도 서귀포시 중문관광로 198 (중문동),33.24291591839,126.420293320269,중문동,12
148,신대산전망대,제주특별자치도 제주시 추자면 예초리,33.9523114131961,126.333917300094,추자면 예초리,13
149,신대해안,제주특별자치도 제주시 추자면 예초리 77,33.9529332318906,126.337332907466,추자면 예초리,11
150,신비의도로,제주특별자치도 제주시 1100로 2894-63,33.451195857925,126.487225754182,노형동,12
151,신산공원,제주특별자치도 제주시 신산로 92-12,33.5052969218664,126.533744461805,일도이동,12
152,신양해안도로,제주특별자치도 서귀포시 성산읍 신고로,33.4405385249181,126.916609738507,성산읍 고성리,11
153,신엄포구,제주특별자치도 제주시 애월읍 애월해안로,33.4788055431484,126.357297774339,애월읍,11
154,신창~차귀해안도로,제주특별자치도 제주시 한경면 한경해안로 470,33.3418066985226,126.171238862704,한경면 신창리,11
155,신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,33.3434285042685,126.173908545785,한경면 신창리,13
156,신천리(용궁올레),제주특별자치도 서귀포시 성산읍 신천리,33.3482991065753,126.852073939846,성산읍 신천리,13
157,신흥2리동백마을,제주특별자치도 서귀포시 남원읍 한신로531번길 22-1,33.3204726102166,126.745109716086,남원읍 신흥리,11
158,신흥리동백&향나무길,제주특별자치도 서귀포시 남원읍 신흥리 2083,33.342588237993,126.747369812077,남원읍 신흥리,13
159,쌍용굴(한림공원),제주특별자치도 제주시 한림읍 한림로 300,33.3902248567191,126.239691183153,한림읍 협재리,13
160,아라고나이트고온천(디아넥스호텔),제주특별자치도 서귀포시 안덕면 산록남로762번길 71,33.3029855205251,126.392815705307,안덕면 상천리,12
161,아이리스촬영지(하얀등대),제주특별자치도 서귀포시 표선면,33.3267161050578,126.83098213169,표선면,11
162,안덕면사계어촌계,제주특별자치도 서귀포시 안덕면 형제해안로 20,33.2280964405352,126.304516013642,안덕면 사계리,11
163,알작지해변,제주특별자치도 제주시 테우해안로 60,33.4961752036017,126.441226098858,내도동,11
164,애월하물,제주특별자치도 제주시 애월읍 애월리 1727-5,33.4647758787722,126.32041270144,애월읍 애월리,13
165,애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,33.4590846763959,126.310575628004,애월읍 곽지리,13
166,애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,33.4788055431484,126.357297774339,애월읍 신엄리,11
167,약천사템플스테이,제주특별자치도 서귀포시 이어도로 293-28 (대포동),33.2452784649815,126.450181604258,대포동,12
168,어리목계곡,제주특별자치도 제주시 1100로 2070-61,33.3926868254858,126.494840454381,해안동,11
169,어영공원,제주특별자치도 제주시 서해안로 452 (맞은편 공원),33.5177092708978,126.487783558057,용담삼동,12
170,엉또폭포,제주특별자치도 서귀포시 염돈로 121-8 (강정동),33.2588214911558,126.49191775419,강정동,12
171,엉알해안,제주특별자치도 제주시 한경면 고산리 3427-33,33.2988358632777,126.168604170614,한경면 고산리,13
172,연화못,제주특별자치도 제주시 애월읍 고하상로,33.4443085845117,126.356487811298,한경면 청수리,12
173,영실기암,제주특별자치도 서귀포시 하원동,33.2785360586219,126.4660226653,하원동,11
174,영천악(영천오름),제주특별자치도 서귀포시 516로 652,33.3082895248446,126.599409871487,상효동,11
175,예래해안도로,제주특별자치도 서귀포시 예래해안로,33.2378107424623,126.39034473571,하예동,11
176,예초리해변,제주특별자치도 제주시 추자면 예초리,33.9523114131961,126.333917300094,추자면 예초리,11
177,오라동청보리-메밀꽃밭,제주특별자치도 제주시 오라2동 산 76,33.4271589152458,126.505783566255,오라이동,13
178,온평리포구,제주특별자치도 서귀포시 성산읍 온평리,33.4094385917563,126.897272828611,성산읍 온평리,13
179,올레산야초,제주특별자치도 제주시 애월읍 유수암서길 57,33.4272146205382,126.391910903289,애월읍 유수암리,12
180,옹포천,제주특별자치도 제주시 한림읍 한림로 563,33.4075426539332,126.2572717177,한림읍 옹포리,12
181,왕이메오름,제주특별자치도 서귀포시 안덕면 광평리 산 79,33.3402649312286,126.374161518111,안덕면 광평리,13
182,외돌개,제주특별자치도 서귀포시 서홍동 791,33.240076867127,126.545663944153,서홍동,12
183,용담/용두암해안도로,제주특별자치도 제주시 서해안로 687-8,33.5155491953863,126.512092759277,용담이동,11
