이름,주소,주소2,위도,경도,구분
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1,조천읍 신촌리,33.5378165657626,126.613255991755,40
"당산봉(당오름,차귀오름)",제주특별자치도 제주시 한경면 고산리 산 15,한경면 고산리,33.307492925113,126.172147428337,40
당오름,제주특별자치도 제주시 구좌읍 송당리 산 199-1,구좌읍 송당리,33.4660868077143,126.776907427325,40
당오름(안덕면),제주특별자치도 서귀포시 안덕면 동광리 산 68-1,안덕면 동광리,33.333250368739,126.335999672877,40
당오름(한경면),제주특별자치도 제주시 한경면 용수리 산 18,한경면 용수리,33.3082689284321,126.173556061132,40
"대수산봉(큰물뫼,물미오름)",제주특별자치도 서귀포시 성산읍 고성리 2039-1,성산읍 고성리,33.4356913008759,126.903356459778,40
"대왕산(왕뫼,왕메,왕미)",제주특별자치도 서귀포시 성산읍 수산리 1429,성산읍 수산리,33.4574878460964,126.872086053399,40
도두봉,제주특별자치도 제주시 도두동 산 1,도두일동,33.5085344192839,126.469041395771,40
도리미오름,제주특별자치도 제주시 구좌읍 송당리 산 255-1,구좌읍 송당리,33.4286615961813,126.7665020271,40
독자봉,제주특별자치도 서귀포시 성산읍 신산리 1785,성산읍 신산리,33.3878622175382,126.854291951602,40
돈대산,제주특별자치도 제주시 추자면 예초리 산 67-1,추자면 예초리,33.9496468721354,126.321810412595,40
돈대산산림휴양산책로,제주특별자치도 제주시 추자면 예초리 산 67-1,추자면 예초리,33.9496468721354,126.321810412595,40
돔박이오름(동박악),제주특별자치도 서귀포시 안덕면 광평리 산 89,안덕면 광평리,33.3394980583853,126.364068816074,40
돔베낭길,제주특별자치도 서귀포시 태평로92번길 49,호근동,33.2401695155881,126.531842818277,40
동거문이오름,제주특별자치도 제주시 구좌읍 종달리 산 70,구좌읍 종달리,33.4487790613853,126.805366371702,40
동백동산,제주특별자치도 제주시 조천읍 선흘리 산 12,조천읍 선흘리,33.5166343200874,126.717031226683,40
동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,대정읍 상모리,33.2071849479858,126.288822178559,40
돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,구좌읍 송당리,33.4803723838213,126.799764984057,40
두맹이골목,제주특별자치도 제주시 동문로16길 17-4,일도이동,33.5120157312442,126.534911730787,40
두산봉(말미오름),제주특별자치도 서귀포시 성산읍 시흥리 2661,성산읍 시흥리,33.4769199799302,126.88726677294,40
둔지봉,제주특별자치도 제주시 구좌읍 한동리 산 40,구좌읍 한동리,33.502866924037,126.796490636361,40
뒤굽은이오름,제주특별자치도 서귀포시 성산읍 수산리 4504,성산읍 수산리,33.4304240917415,126.827047940447,40
들렁모루산책길,제주특별자치도 서귀포시 서홍동 2437,서홍동,33.2824442057229,126.542648054634,40
따라비오름,제주특별자치도 서귀포시 표선면 가시리 산 62,표선면 가시리,33.3860381518026,126.750266535353,40
렛츠런팜양귀비꽃,제주특별자치도 제주시 조천읍 남조로 1649-48,조천읍 교래리,33.410330333335,126.675893703064,40
루씨쏜아뜰리에,제주특별자치도 서귀포시 보목로64번길 138 (보목동) 보목로 64번길 138 1층,보목동,33.2412875785041,126.593033796075,40
마복이오름,제주특별자치도 서귀포시 안덕면 상천리 산 83,안덕면 상천리,33.3195212481565,126.391192432868,40
마오름(한경),제주특별자치도 제주시 한경면 저지리 산 56,한경면 저지리,33.3380749000252,126.243716116263,40
망장포,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,남원읍 하례리,33.25975689827,126.6395296858,40
매오름,제주특별자치도 서귀포시 표선면 표선리 산 2,표선면 표선리,33.3184736816392,126.813882760734,40
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755,남원읍 한남리,33.3305225860707,126.673899820322,40
모구리오름,제주특별자치도 서귀포시 성산읍 서성일로 260,성산읍 난산리,33.4066281682593,126.822158983854,40
모라이,제주특별자치도 서귀포시 산록남로 (색달동),색달동 ,33.290605588942,126.460841656834,40
모슬봉(모슬개오름),제주특별자치도 서귀포시 대정읍 상모리 3540-2,대정읍 상모리,33.2387401367636,126.258657261788,40
묘산봉(괴살메),제주특별자치도 제주시 구좌읍 김녕리 2723,구좌읍 김녕리,33.5427442878954,126.746159239723,40
무릉곶자왈,제주특별자치도 서귀포시 대정읍 무릉리 산 1,대정읍 무릉리,33.2911716749841,126.26295402495,40
문도지오름(문돗지),제주특별자치도 제주시 한림읍 금악리 3444,한림읍 금악리,33.3267975741891,126.294471487092,40
문석이오름[출입제한-자연휴식년제적용중],제주특별자치도 제주시 구좌읍 송당리,구좌읍 송당리,33.4604142355019,126.771793474053,40
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51,애월읍 수산리,33.4642488523496,126.396556115013,40
물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,남원읍 수망리,33.3612712046496,126.692962246783,40
물찻오름[출입제한-자연휴식년제적용중],제주 제주시 조천읍 교래리,조천읍 교래리,33.4312654842168,126.678365038104,40
"미악산(턥오름,쌀오름,솔오름)",제주특별자치도 서귀포시 인정오름로 387-63,동홍동,33.3005646590644,126.554207940477,40
민속해안로,제주특별자치도 서귀포시 표선면 일주동로 6228,표선면 세화리,33.3072666467279,126.806242294197,40
민오름(구좌읍),제주특별자치도 제주시 구좌읍 비자림로 1456,구좌읍 송당리,33.4447365885176,126.759099253491,40
민오름(봉개동),제주특별자치도 제주시 칠오름길 (봉개동),봉개동 ,33.479680913652,126.609921319556,40
민오름(오라동),제주특별자치도 제주시 오라2동 산 12,오라이동,33.4765241326101,126.506443018327,40
바람모루,제주특별자치도 서귀포시 서호동,서호동,33.2641864864094,126.517346819897,40
발이오름,제주특별자치도 제주시 애월읍 어음리 산 1,애월읍 어음리,33.3930395296228,126.375293344025,40
밧돌오름,제주특별자치도 제주시 구좌읍 송당리 산 66-1,구좌읍 송당리,33.4609670156076,126.761825536466,40
백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산 1,표선면 성읍리,33.4373141994582,126.791777452404,40
베릿네오름,제주특별자치도 서귀포시 중문상로17번길 51,중문동,33.2489506839682,126.419119689107,40
별도봉,제주특별자치도 제주시 선반로 (화북일동),화북일동,33.5150945210681,126.563308773001,40
병악현무암지대,제주특별자치도 서귀포시 안덕면 사계리,안덕면 사계리,33.2316941376585,126.306514122101,40
"보롬이(하논,화구구)",제주특별자치도 서귀포시 하논로 (서홍동),대정읍 무릉리,33.2508938131869,126.549207114343,40
볼레낭길,제주특별자치도 서귀포시 안덕면 감산리 1049,안덕면 감산리,33.2359191933553,126.349383882443,40
봉글레산,제주특별자치도 제주시 추자면 대서5길 1,추자면 대서리,33.9618054256706,126.293777367818,40
부대악오름,제주특별자치도 제주시 조천읍 선흘리 산 103-1,조천읍 선흘리,33.4473731760298,126.709533747015,40
북오름,제주특별자치도 서귀포시 안덕면 동광리 산 94,안덕면 동광리,33.3026723449881,126.332023417872,40
붉은오름(성산읍),제주특별자치도 서귀포시 성산읍 섭지코지로 261,성산읍 고성리,33.4258211498144,126.931367405969,40
붉은오름(표선면),제주특별자치도 서귀포시 표선면 남조로 1487-73,표선면 가시리,33.4014287623403,126.675670597493,40
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73,표선면 가시리,33.4014287623403,126.675670597493,40
비양도연평리야영지,제주 제주시 우도면 연평리 3,우도면 연평리,33.5153874083426,126.968438671438,40
비자림,제주특별자치도 제주시 구좌읍 비자숲길 55,구좌읍 평대리,33.4910972819998,126.811461205688,40
비치미오름,제주특별자치도 제주시 구좌읍 송당리 산 255-1,구좌읍 송당리,33.4286615961813,126.7665020271,40
사라봉,제주특별자치도 제주시 사라봉동길 61,건입동,33.5176269240904,126.546156032264,40
사라봉공원,제주특별자치도 제주시 사라봉동길 74 (건입동),건입동,33.5186634130174,126.547689847164,40
사라오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,남원읍 신례리,33.3641266493346,126.605070169993,40
사려니숲길,제주특별자치도 제주시 조천읍 교래리 산 137-1,조천읍 교래리,33.4077032050543,126.644672355063,40
사려니오름,제주특별자치도 서귀포시 남원읍 516로 1648-87,남원읍 한남리,33.3688511852396,126.63398312629,40
산굼부리,제주특별자치도 제주시 조천읍 비자림로 768,조천읍 교래리,33.4348735442325,126.688504038171,40
산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,안덕면 사계리,33.2423923919045,126.313950830111,40
산방산용머리해안지질트레일,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,안덕면 사계리,33.248216593136,126.298889672225,40
산양큰엉곶,제주특별자치도제주시 한경면 청수리 956-6,한경면 청수리,33.2909229237169,126.250635997382,40
산지천,제주특별자치도 제주시 건입동,건입동,33.5150321079833,126.531518045313,40
삼다수숲길지질트레일,제주특별자치도 제주시 조천읍 교래3길 98,조천읍 교래리,33.431795167172,126.674523991881,40
새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,애월읍 봉성리,33.3674086988003,126.355252824574,40
샘이오름,제주특별자치도 제주시 조천읍 516로,조천읍 대흘리,33.4278951991024,126.600212081567,40
생이기정,제주특별자치도 제주시 한경면 용수리 산 60,한경면 용수리,33.3156217796019,126.167289390697,40
샤이니숲길,제주특별자치도 제주시 조천읍 교래리 719-10,조천읍 교래리,33.4272549268897,126.661749005986,40
서귀포궁도장(천지정),제주특별자치도 서귀포시 중산간서로 97-40,강정동,33.259230240334,126.497966229758,40
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271,호근동,33.2919386189088,126.527902264226,40
서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14,서귀동,33.2389049787464,126.564869017701,40
서우봉,제주특별자치도 제주시 조천읍 함덕리 169-1,조천읍 함덕리,33.5453640420364,126.677541150367,40
선족이오름(알선족이),제주특별자치도 제주시 구좌읍 송당리 산 140-2,구좌읍 송당리,33.4421733197079,126.748565240203,40
섯알오름,제주특별자치도 서귀포시 대정읍 상모리 1618,대정읍 상모리,33.2041831726414,126.28155185878,40
성널오름(성판악),제주특별자치도 서귀포시 남원읍 신례리,남원읍 신례리,33.3396592626517,126.620155016799,40
성불오름,제주 제주시 구좌읍 중산간동로 2532,구좌읍 송당리,33.4594303194233,126.808674112773,40
세미오름(삼의양오름),제주특별자치도 제주시 아라동 산 24-2,아라일동,33.4395285589061,126.561922654444,40
세미오름(샘이오름),제주특별자치도 제주시 조천읍 대흘리 산 27-8,조천읍 대흘리,33.4737404570467,126.669272972297,40
세화항,제주특별자치도 제주시 구좌읍 세화리,구좌읍 세화리,33.4875100836963,126.833433649536,40
소병악(족은오름),제주특별자치도 서귀포시 안덕면 상창리 산 2-1,안덕면 상창리,33.3066177538734,126.367847337938,40
소수산봉(족은물뫼),제주특별자치도 서귀포시 성산읍 고성리 887,성산읍 고성리,33.4369340347551,126.91213796983,40
손지오름,제주특별자치도 제주시 구좌읍 종달리 산 52,구좌읍 종달리,33.4561431314242,126.818808194577,40
송악산,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,대정읍 상모리,33.2077669201535,126.290887906913,40
송악산둘레길,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,대정읍 상모리,33.2077669201535,126.290887906913,40
수월봉지질트레일,제주특별자치도 제주시 한경면 노을해안로 1013-70,한경면 고산리,33.2942011923765,126.1629872247,40
숫모르편백나무숲길,제주특별자치도 제주시 516로 2596,용강동,33.4309974019011,126.597133677587,40
슬리핑라이언,제주특별자치도 서귀포시 안덕면 화순서동로 151,안덕면 화순리,33.2634798631872,126.332363869896,40
신산공원,제주특별자치도 제주시 신산로 92-12,일도이동,33.5052969218664,126.533744461805,40
신엄포구,제주특별자치도 제주시 애월읍 애월해안로,애월읍,33.4788055431484,126.357297774339,40
신창~차귀해안도로,제주특별자치도 제주시 한경면 한경해안로 470,한경면 신창리,33.3418066985226,126.171238862704,40
신천리벽화마을,제주특별자치도 서귀포시 성산읍 신천리,성산읍 신천리,33.3482991065753,126.852073939846,40
신풍리밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39,성산읍 신풍리,33.3618881876801,126.840548960409,40
아끈다랑쉬,제주특별자치도 제주시 구좌읍 세화리 2593,구좌읍 세화리,33.4754143972828,126.830297859546,40
아부오름,제주특별자치도 제주시 구좌읍 송당리 산 164-1,구좌읍 송당리,33.4476795924933,126.777366485068,40
안돌오름,제주특별자치도 제주시 구좌읍 송당리 산 66-2,구좌읍 송당리,33.4572428137559,126.756109372935,40
"안세미(명도오름,明道岳)",제주특별자치도 제주시 봉개동 산2,봉개동,33.468206886739,126.606102137369,40
"알밤(알바매기,알밤오름)",제주특별자치도 제주시 조천읍 선흘남4길 229,조천읍 선흘리,33.4912107347378,126.703528695619,40
알오름(성산읍),제주특별자치도 서귀포시 성산읍 시흥상동로,성산읍 난산리,33.4755835627306,126.897374402134,40
알오름(표선면),제주특별자치도 서귀포시 표선면 토산리 산 11,표선면 토산리,33.3277287231048,126.777135545038,40
알진오름(안친오름),제주특별자치도 제주시 구좌읍 송당리 880-1,구좌읍 송당리,33.4776330752355,126.78660384304,40
애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,애월읍 곽지리,33.4590846763959,126.310575628004,40
어승생,제주특별자치도 제주시 해안마을7다길 9,해안동,33.4569918179631,126.458812599345,40
엉덩물계곡,제주특별자치도 서귀포시 중문관광로 192,중문동,33.2432311456037,126.419002905381,40
엉알해안산책로,제주특별자치도 제주시 한경면 노을해안로 1143,한경면 고산리,33.3079613197267,126.163989659588,40
열리해안길,제주특별자치도 서귀포시 하예동,하예동,33.2412109273802,126.378717518735,40
영주산,제주특별자치도 서귀포시 표선면 번영로,표선면 성읍리 ,33.3794712159257,126.797537576448,40
영천악(영천오름),제주특별자치도 서귀포시 516로 652,상효동,33.3082895248446,126.599409871487,40
예절이오름(여절악),제주특별자치도 서귀포시 남원읍 신흥리 산 18,남원읍 신흥리,33.3480769390378,126.736002713044,40
예초리기정길,제주특별자치도 제주시 추자면 예초리 산 1,추자면 예초리,33.9556874849354,126.337992682431,40
옹포포구,제주특별자치도 제주시 한림읍 옹포리,한림읍 옹포리,33.4024302087271,126.255047668048,40
용눈이오름,제주특별자치도 제주시 구좌읍 종달리 산28,구좌읍 종달리,33.4612408545956,126.833554576698,40
우도봉풍경,제주특별자치도 제주시 우도면 연평리 1,우도면 연평리,33.515027852976,126.96916889093,40
"웃밤(웃바매기,웃밤오름)",제주특별자치도 제주시 조천읍 선흘리 산 84,조천읍 선흘리,33.4781790570626,126.714271523031,40
웃세오름(누운오름),제주특별자치도 서귀포시 영남동 산 1-1,영남동,33.3445962067225,126.513233873939,40
웃세오름(족은오름),제주특별자치도 제주시 애월읍 평화로,애월읍 광령리,33.4074238583669,126.388718059835,40
원당봉,제주특별자치도 제주시 원당로16길 16-30,삼양일동,33.5260044650435,126.598220138483,40
월나봉(도래오름),제주특별자치도 서귀포시 안덕면 감산리 1148 일대,안덕면 감산리,33.2444006292858,126.349866241373,40
월라봉(효돈),제주특별자치도 서귀포시 월라봉로 76-40,신효동,33.2705118414999,126.604565500491,40
월령포구,제주특별자치도 제주시 한림읍 월령리,한림읍 월령리,33.3717123979764,126.221160587978,40
윗세오름(웃세오름),제주특별자치도 제주시 애월읍 광령리 산 183-1,애월읍 광령리,33.3708702070152,126.477745019755,40
유건에오름,제주특별자치도 서귀포시 성산읍 난산리 2302,성산읍 난산리,33.41355124619,126.846771881826,40
이승이오름(이승악),제주특별자치도 서귀포시 남원읍 신례리 산 12-19,남원읍 신례리,33.3147529951847,126.631089653449,40
입산봉(삿갓오름),제주특별자치도 제주시 구좌읍 김녕리 1033-19,구좌읍 김녕리,33.5490364467221,126.755626096767,40
자구리공원,제주특별자치도 서귀포시 칠십리로 145,서귀동,33.2443792573728,126.568940792596,40
"자배봉(자배오름,망오름)",제주특별자치도 서귀포시 남원읍 위미리 산 132-1,남원읍 위미리,33.3015304901607,126.675978662543,40
장생의숲길,제주특별자치도 제주시 명림로 584,봉개동,33.4400488067904,126.625203401207,40
장전리벚꽃축제길,제주특별자치도 제주시 애월읍 광상로 403,애월읍 장전리,33.4432745956225,126.390602017496,40
"저지오름(닥몰오름,새오름)",제주특별자치도 제주시 한경면 저지리 산 51,한경면 저지리,33.3329735875886,126.250964202473,40
절물오름(큰대나),제주특별자치도 제주시 명림로 584 일대,봉개동,33.4400488067904,126.625203401207,40
절부암,제주특별자치도 제주시 한경면 용수3길 22,한경면 용수리,33.3239310751447,126.167200915927,40
정물오름,제주특별자치도 제주시 한림읍 금악리 산 52-1,한림읍 금악리,33.3379310064678,126.329915145767,40
제주곶자왈도립공원,제주특별자치도 서귀포시 대정읍 에듀시티로 178,대정읍 보성리,33.2832221526695,126.273571694591,40
제주미래교육연구원과학탐구체험장,제주특별자치도 제주시 산록북로 421,오라이동,33.4262196998869,126.531856332867,40
제주신화전설탐방로,제주특별자치도 서귀포시 안덕면 녹차분재로 218,안덕면 서광리,33.3042074038577,126.299661501283,40
제주올레1-1코스,제주특별자치도 제주시 우도면 연평리 2473-1,우도면 연평리,33.505857955496,126.941694616074,40
제주올레10-1코스,제주특별자치도 서귀포시 대정읍 가파리 298,대정읍 가파리,33.1701048199209,126.269642254442,40
제주올레10코스,제주특별자치도 서귀포시 대정읍 상모리 산 2-27,대정읍 상모리,33.2016817579066,126.287486518024,40
제주올레11코스,제주특별자치도 서귀포시 대정읍 동일리 3168,대정읍 동일리,33.243971793525,126.250572720621,40
제주올레12코스,제주특별자치도 서귀포시 대정읍 신도리 2883-2,대정읍 신도리,33.2863665524002,126.171526712767,40
제주올레13코스,제주특별자치도 제주시 한경면 조수리 2137-2,한경면 조수리,33.3288443258721,126.212177454349,40
제주올레14-1코스,제주특별자치도 서귀포시 안덕면 서광리 산 50-22,안덕면 서광리,33.3049180687935,126.28868100963,40
제주올레14코스,제주특별자치도 제주시 한림읍 월령리 산 9-15,한림읍 월령리,33.3712829705429,126.224732526288,40
제주올레15-A코스,제주특별자치도 제주시 애월읍 납읍리 2695-5,애월읍 납읍리,33.4302324019451,126.319281287473,40
제주올레16코스,제주특별자치도 제주시 애월읍 고내리 1111-2,애월읍 고내리,33.4669082672378,126.337847791249,40
제주올레17코스,제주특별자치도 제주시 도두1동 2612-1,도두일동,33.5052435154679,126.468217634765,40
제주올레18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,추자면 묵리,33.9518718453954,126.307710882585,40
제주올레18코스,제주특별자치도 제주시 삼양1동 1131-2,삼양일동,33.5286552757978,126.596319573991,40
제주올레1코스,제주특별자치도 서귀포시 성산읍 오조리 396-1,성산읍 오조리,33.4719462335019,126.914913979618,40
제주올레20코스,제주특별자치도 제주시 구좌읍 행원동길 22,구좌읍 행원리,33.5541344926351,126.811408160029,40
제주올레21코스,제주특별자치도 제주시 구좌읍 하도리 3204-1,구좌읍 하도리,33.5226740931334,126.864316096804,40
제주올레2코스,제주특별자치도 서귀포시 성산읍 고성리 2563-3,성산읍 고성리,33.433643180024,126.896952901533,40
제주올레4코스,제주특별자치도 서귀포시 남원읍 태흥리 200-2,남원읍 태흥리,33.2997849654119,126.753578552075,40
제주올레5코스,제주특별자치도 서귀포시 남원읍 남태해안로 140,남원읍 남원리,33.2778173019586,126.719604623129,40
제주올레7-1코스,제주특별자치도 서귀포시 서호동 553-1,서호동,33.2678472135273,126.520104904348,40
제주올레7코스,제주특별자치도 서귀포시 서홍동 795-1,서홍동,33.2405417950496,126.548102419629,40
제주올레8코스,제주특별자치도 서귀포시 예래해안로 256,하예동,33.2365497628443,126.388752288545,40
제주올레9코스,제주특별자치도 서귀포시 안덕면 감산리 982-2,안덕면 감산리,33.2371162091586,126.361305838247,40
제지기오름,제주특별자치도 서귀포시 보목동 275-1,보목동,33.2417717173403,126.610078625374,40
족은노꼬메오름,제주특별자치도 제주시 애월읍 유수암리,애월읍 유수암리,33.4309273632029,126.403004031299,40
족은바리메,제주특별자치도 제주시 애월읍 상가리 산 124,애월읍 상가리,33.372281820838,126.41292402271,40
족은사슴이오름,제주특별자치도 서귀포시 표선면 녹산로 536,표선면 가시리,33.3970059601419,126.724613459693,40
종달리수국길,제주 제주시 구좌읍 김녕리,구좌읍 김녕리,33.5501078240443,126.757835437154,40
좌보미오름,제주특별자치도 서귀포시 표선면 성읍리 산 6,표선면 성읍리,33.4356538122557,126.807355321192,40
지그리오름,제주특별자치도 제주시 조천읍 교래리 산 137-1,조천읍 교래리,33.4077032050543,126.644672355063,40
지그리오름(큰지그리),제주특별자치도 제주시 조천읍 남조로 2023,조천읍 교래리,33.4513645690599,126.656710998359,40
지미봉,제주특별자치도 제주시 구좌읍 종달로1길 91-16,구좌읍 종달리,33.496644903151,126.90649821917,40
진빌레밭담길,제주특별자치도 제주시 구좌읍 월정리 1400-14,구좌읍 월정리,33.5631895727216,126.77883812357,40
차귀도,제주 제주시 한경면 고산리,한경면 고산리,33.2916117743137,126.168933783656,40
창고천생태공원,제주특별자치도 서귀포시 안덕면 일주서로 1524,안덕면 감산리,33.2584149405092,126.35298227379,40
천아숲길천아계곡,제주특별자치도 제주시 애월읍 봉성리 산 1,애월읍 봉성리,33.354269668296,126.423009747397,40
"천아오름(틍낭오름,天娥岳)",제주특별자치도 제주시 애월읍 산록서로 678-207,애월읍 광령리,33.3956228392566,126.444810190867,40
천지연기정길,제주특별자치도서귀포시 서귀동 961-33,서귀동,33.2471973965458,126.554863002553,40
칠머리길,제주특별자치도 제주시 칠머리길 1,건입동,33.5170637455392,126.535827397539,40
큰노꼬메오름,제주특별자치도 제주시 애월읍 유수암리 산 138,애월읍 유수암리,33.3922398094166,126.415851594434,40
큰사슴이오름,제주특별자치도 서귀포시 표선면 중산간동로,표선면 가시리,33.3247429396131,126.761852895661,40
키아나요가,제주특별자치도 서귀포시 안덕면 사계남로50번길 1,안덕면 사계리,33.2271887397601,126.295646266469,40
토산봉(망오름),제주특별자치도 서귀포시 표선면 토산리 산 13,표선면 토산리,33.3223197966075,126.773262820274,40
파군봉(바굼지오름),제주특별자치도 제주시 애월읍 하귀1리 688-1,애월읍 하귀1리,33.4791774780816,126.412265660906,40
"판포오름(널개오름,板浦岳)",제주특별자치도 제주시 한경면 판포리 934,한경면 판포리,33.3570609806564,126.213633059317,40
필코스튜디오,제주특별자치도 제주시 한경면 저지12길 62-5 (저지리),한경면 저지리,33.3383456072553,126.263117083786,40
한라산국립공원,제주특별자치도 제주시 1100로 2070-61,해안동,33.3926868254858,126.494840454381,40
한라산어리목코스,제주특별자치도 제주시 1100로 2070-61,해안동,33.3926868254858,126.494840454381,40
한림해안도로,제주특별자치도 제주시 한림읍 귀덕리,한림읍 귀덕리,33.4336173461268,126.290632160027,40
함덕야영장,제주특별자치도 제주시 조천읍 함덕리 1008,조천읍 함덕리,33.5440094612261,126.668280717918,40
현사포구,제주특별자치도 제주시 이호1동,이호일동,33.4993272538259,126.457478118712,40
형제섬,제주특별자치도 서귀포시 안덕면 사계리 산 44,안덕면 사계리,33.2100176847707,126.314288582375,40
화순곶자왈생태탐방숲길,제주특별자치도 서귀포시 안덕면 화순서동로 151,안덕면 화순리,33.2634798631872,126.332363869896,40
화순리유채꽃길,제주특별자치도 서귀포시 안덕면 화순리 1230-4,안덕면 화순리,33.251777296757,126.333867094749,40
환상숲곶자왈공원,제주특별자치도 제주시 한경면 녹차분재로 594-1,한경면 저지리,33.3225720333875,126.263238052577,40
기독교순례길1코스(순종의길),제주특별자치도 제주시 애월읍 금성하안길 3,애월읍 금성리,33.4465346819647,126.302688575931,40
기독교순례길2코스(순교의길),제주특별자치도 제주시 한림읍 협재8길 8,한림읍 협재리,33.3947278253859,126.243006836797,40
기독교순례길3코스(사명의길),제주특별자치도 제주시 한경면 조수3길 7,한경면 조수리,33.3369017424283,126.231058977858,40
기독교순례길4코스(화해의길),제주특별자치도 서귀포시 대정읍 추사로36번길 11,대정읍 안성리,33.25096739362,126.279436673718,40
다이브맵,제주특별자치도 서귀포시 서호중앙로 55,서호동,33.2525493248565,126.518614403836,40
담화헌,제주특별자치도 제주시 주르레길 55,해안동,33.4493858909206,126.480551711721,40
덕천리팔자좋아길,제주특별자치도 제주시 구좌읍 중산간동로,구좌읍 덕천리 ,33.5030395955496,126.707723209415,40
로로요가,제주특별자치도 제주시 구좌읍 김녕로17길 33-1 (김녕리),구좌읍 김녕리,33.5582537895948,126.75398384905,40
마라도관광쉼터,제주특별자치도 서귀포시 대정읍 가파리,대정읍 가파리,33.1697319370923,126.271293664433,40
마라도성당,제주특별자치도 서귀포시 대정읍 마라로 153,대정읍 가파리,33.1157455803173,126.269121008422,40
사월의꿩,제주특별자치도 제주시 구좌읍 번영로 2178,구좌읍 송당리,33.4279157829689,126.750973562959,40
상추자항,제주특별자치도 제주시 추자면 추자로 39,추자면 대서리,33.9624224197053,126.2953187682,40
상효원,제주특별자치도 서귀포시 산록남로 2847-37,상효동,33.3072167562115,126.586008524564,40
서광리곶자왈생태탐방로,서귀포시 안덕면 서광리 산6-1,안덕면 서광리,33.2851308410764,126.337979273402,40
서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,서홍동,33.2460184148318,126.553476831206,40
성산항,제주특별자치도 서귀포시 성산읍 성산등용로 129-21,성산읍 성산리,33.472471558051,126.929977265947,40
성안올레,제주특별자치도 제주시 일도일동 1498,일도일동,33.5098583170306,126.52712459914,40
솔티오렌지,제주특별자치도 서귀포시 성산읍 신산중앙로 36,성산읍 신산리,33.3784997960428,126.878596715902,40
신양항(하추자항),제주특별자치도 제주시 추자면 신양리,추자면 신양리,33.9472060303152,126.33140418471,40
예초리,제주특별자치도 제주시 추자면 예초리,추자면 예초리,33.9523114131961,126.333917300094,40
올레여행자센터,제주특별자치도 서귀포시 중정로 22,서귀동,33.2474054910319,126.558657418955,40
용두암해안도로카페거리,제주특별자치도 제주시 용담3동,용담삼동,33.5176026138478,126.492845368496,40
이중섭거리,제주특별자치도 서귀포시 이중섭로 4-1 (서귀동),서귀동,33.2476152263965,126.564004655177,40
전농로서사라문화거리,제주특별자치도 제주시 서사로7길 27,삼도이동,33.5065875045829,126.52237166739,40
정주항,제주특별자치도 제주시 조천읍 함덕리,조천읍 함덕리,33.5343347298539,126.66409595919,40
제주901,제주특별자치도 제주시 1100로 2977-10,노형동,33.453014510216,126.486211976477,40
제주기독교순례길,제주특별자치도 제주시 애월읍 금성하안길 3,애월읍 금성리,33.4465346819647,126.302688575931,40
제주대학교가는길,제주특별자치도 제주시 제주대학로 102,아라일동,33.4572369752041,126.56429389472,40
제주불교성지순례길절로가는길-보시의길,제주특별자치도 제주시 애월읍 수산곰솔길 56,애월읍 수산리,33.4734719036244,126.385903715484,40
제주불교성지순례길절로가는길-선정의길,제주특별자치도 서귀포시 516로771번길 59,상효동,33.3199731935031,126.593109341023,40
제주불교성지순례길절로가는길-인욕의길,제주특별자치도 제주시 산록북로 660,아라일동,33.4217203735021,126.558750751081,40
제주불교성지순례길절로가는길-정진의길,제주특별자치도 서귀포시 영실로 246 (하원동),하원동,33.3401037178534,126.480513093074,40
제주불교성지순례길절로가는길-지계의길,제주특별자치도 제주시 서연길 10,연동,33.4972850293139,126.499833143944,40
제주술익는집,제주특별자치도 서귀포시 표선면 중산간동로 4726,표선면 성읍리,33.3849602978721,126.793773142145,40
제주올레15-B코스,제주특별자치도 제주시 한림읍 한림해안로 192,한림읍 대림리,33.4190719416228,126.262556423505,40
제주올레19코스,제주특별자치도 제주시 조천읍 북촌리 2688,조천읍 북촌리,33.5471431364891,126.691765528086,40
제주일상식탁,제주특별자치도 서귀포시 남원읍 태위로 402,남원읍 위미리,33.2747243041682,126.690008340788,40
제주프리다이빙스쿨,제주특별자치도 서귀포시 보목로 88-1,보목동,33.2406885998724,126.602506250022,40
